Product,Country,MonthStart,Year,Month,Quarter,Amount_lag_1,Amount_lag_2,Amount_lag_3,Amount_roll3,Boxes_Shipped_lag_1,Boxes_Shipped_lag_2,Boxes_Shipped_lag_3,Boxes_Shipped_roll3,Amount,Boxes_Shipped
Raspberry Choco,UK,2025-05-01,2025,5,2,5600.974933333338,2089.208120000002,4744.9349366666665,4145.039330000002,190.81033333333335,91.906,70.048,117.58811111111112,5465.455639999997,122.266
Raspberry Choco,USA,2025-05-01,2025,5,2,21773.191400000003,6018.298889999997,1851.3062599999996,9880.932183333332,247.239,221.38633333333334,40.278,169.63444444444443,7831.745259999993,119.257
Smooth Sliky Salty,Australia,2025-05-01,2025,5,2,0.0,8244.275439999981,4625.0187599999945,4289.764733333325,0.0,126.992,111.74,79.57733333333333,12790.573179999888,297.552
Smooth Sliky Salty,Canada,2025-05-01,2025,5,2,3152.413700000003,16173.121069999956,7841.228640000009,9055.587803333323,134.886,474.52,367.758,325.72133333333335,7164.093320000014,166.486
Smooth Sliky Salty,India,2025-05-01,2025,5,2,17517.268939999998,3329.352060000005,8271.92200000001,9706.181000000004,173.658,102.482,111.308,129.14933333333332,9367.537720000006,126.564
Smooth Sliky Salty,New Zealand,2025-05-01,2025,5,2,3555.6465400000043,10717.109119999996,1975.0388,5415.931486666667,361.613,175.074,82.696,206.461,9120.707520000002,125.258
Smooth Sliky Salty,UK,2025-05-01,2025,5,2,4448.717860000007,15613.976959999936,7436.059330000005,9166.251383333316,131.726,301.758,177.546,203.67666666666665,15915.906979999954,205.6
Smooth Sliky Salty,USA,2025-05-01,2025,5,2,4776.457940000003,11569.846359999987,1302.6440000000002,5882.982766666663,162.282,287.35,78.672,176.10133333333337,15078.762619999996,214.67
Spicy Special Slims,Australia,2025-05-01,2025,5,2,8006.494420000001,5536.575539999999,10161.141470000015,7901.403810000006,221.88,253.319,177.531,217.57666666666668,7003.157059999996,187.864
Spicy Special Slims,Canada,2025-05-01,2025,5,2,10224.342959999994,8003.6885000000075,5263.502200000002,7830.511220000001,245.918,98.592,90.148,144.886,4717.996300000001,199.65
Spicy Special Slims,India,2025-05-01,2025,5,2,11278.288319999954,10108.11145999997,10048.932479999992,10478.44408666664,594.364,142.672,150.414,295.81666666666666,7886.360680000014,200.418
Spicy Special Slims,New Zealand,2025-05-01,2025,5,2,6325.090739999999,6091.551883333329,5728.9539100000065,6048.532177777778,96.718,61.018,62.909,73.54833333333333,5156.458380000002,100.574
Spicy Special Slims,UK,2025-05-01,2025,5,2,5835.964080000001,4964.674440000001,7022.286359999998,5940.97496,214.618,136.297,289.698,213.5376666666667,7142.226660000014,142.562
Spicy Special Slims,USA,2025-05-01,2025,5,2,4258.84234,3334.247680000002,7872.9662400000025,5155.352086666669,139.336,186.344,537.701,287.7936666666667,6036.92076,61.758
White Choc,Australia,2025-05-01,2025,5,2,3878.9564400000013,6634.349339999998,8646.69701999999,6386.667599999997,180.968,132.842,95.19,136.33333333333334,6131.703419999999,151.784
White Choc,Canada,2025-05-01,2025,5,2,6101.489980000004,6716.949439999996,8019.123679999998,6945.8543666666665,195.86,120.886,126.192,147.646,3052.2528400000015,79.434
White Choc,India,2025-05-01,2025,5,2,5646.482759999998,8124.848599999991,7210.5245599999935,6993.951973333328,163.74,122.632,69.594,118.65533333333333,4913.0068200000005,112.274
White Choc,New Zealand,2025-05-01,2025,5,2,5931.127960000002,7470.5160600000045,6097.138759999995,6499.594260000001,134.766,138.284,101.796,124.94866666666667,4936.666240000003,111.828
White Choc,UK,2025-05-01,2025,5,2,6239.678340000001,5925.929520000003,5657.734300000005,5941.114053333337,196.09,100.544,117.246,137.96,6552.774500000005,116.016
White Choc,USA,2025-05-01,2025,5,2,3593.064960000001,9319.31467999999,4578.170300000004,5830.183313333331,85.08,139.642,134.052,119.59133333333331,8574.806439999998,200.612
50% Dark Bites,Australia,2025-06-01,2025,6,2,6183.240140000001,8102.865399999996,3449.208579999998,5911.771373333332,476.888,153.608,136.43,255.64199999999997,6295.221300000001,329.038
50% Dark Bites,Canada,2025-06-01,2025,6,2,6270.156260000008,8145.258660000004,8457.075500000003,7624.163473333338,142.656,169.168,163.034,158.286,6268.70402,260.602
50% Dark Bites,India,2025-06-01,2025,6,2,5713.962180000001,9727.048760000001,7645.824130000003,7695.611690000002,199.914,216.078,161.342,192.44466666666668,4495.8853199999985,164.544
50% Dark Bites,New Zealand,2025-06-01,2025,6,2,4911.073720000008,5407.399480000005,3533.9769199999887,4617.4833733333335,178.942,122.808,141.401,147.717,8636.128733333337,298.612
50% Dark Bites,UK,2025-06-01,2025,6,2,5682.672360000003,9461.226120000005,7345.166090000004,7496.354856666671,143.56,225.948,167.25,178.91933333333336,5297.084499999989,146.878
50% Dark Bites,USA,2025-06-01,2025,6,2,999.9734199999997,20621.488939999985,6971.714740000011,9531.059033333331,38.752,288.592,221.658,183.00066666666666,7329.608680000018,372.01
70% Dark Bites,Australia,2025-06-01,2025,6,2,2852.75286,7004.91154,4839.166199999988,4898.9435333333295,125.844,434.87,244.482,268.39866666666666,2690.27075,276.91
70% Dark Bites,Canada,2025-06-01,2025,6,2,3121.1683799999996,4843.472680000004,6437.856779999993,4800.832613333332,144.516,143.599,192.408,160.1743333333333,3054.3825599999986,334.068
70% Dark Bites,India,2025-06-01,2025,6,2,4487.821820000001,3973.1529,3601.1155000000026,4020.6967400000012,215.85,213.118,68.908,165.95866666666666,3779.9911200000024,198.742
70% Dark Bites,New Zealand,2025-06-01,2025,6,2,2448.5210399999996,3643.361519999999,3899.3479699999975,3330.410176666666,121.193,145.109,117.372,127.89133333333332,4433.699126666661,180.154
70% Dark Bites,UK,2025-06-01,2025,6,2,903.9935999999998,5499.730939999997,6286.043719999986,4229.922753333328,25.858,255.856,358.338,213.35066666666663,2252.243160000001,256.9406666666667
70% Dark Bites,USA,2025-06-01,2025,6,2,4624.972020000004,2451.5125199999934,2273.820980000007,3116.7685066666686,157.406,61.96,100.168,106.51133333333333,3342.526079999987,162.382
85% Dark Bars,Australia,2025-06-01,2025,6,2,6578.14997999999,5079.092179999998,5116.309290000005,5591.183816666664,167.065,192.852,118.103,159.34,7291.710759999991,193.27866666666662
85% Dark Bars,Canada,2025-06-01,2025,6,2,5272.672249999995,5190.50497666667,5811.357909999999,5424.845045555555,151.3046666666667,246.52133333333333,128.596,175.47400000000002,5107.055459999995,174.69599999999997
85% Dark Bars,India,2025-06-01,2025,6,2,8366.052039999995,8975.283639999994,7743.517739999992,8361.61780666666,160.588,218.9906666666667,106.108,161.89555555555557,9795.670619999992,208.92933333333332
85% Dark Bars,New Zealand,2025-06-01,2025,6,2,7691.621679999989,6934.847239999997,3975.9655999999995,6200.811506666662,475.68666666666667,254.668,105.729,278.69455555555555,11047.174106666667,212.48466666666667
85% Dark Bars,UK,2025-06-01,2025,6,2,5937.698299999996,5174.909740000002,3356.686000000004,4823.098013333334,156.696,214.674,78.816,150.062,13974.94118000002,249.82466666666633
85% Dark Bars,USA,2025-06-01,2025,6,2,8359.82412,7574.347473333342,1739.7473200000004,5891.306304444447,197.40999999999997,243.84999999999985,112.666,184.64199999999994,8979.74918,249.85666666666663
99% Dark & Pure,Australia,2025-06-01,2025,6,2,8400.58057,5740.554299999997,2619.4733800000013,5586.8694166666655,187.80266666666665,125.518,84.408,132.5762222222222,4506.337379999998,203.496
99% Dark & Pure,Canada,2025-06-01,2025,6,2,7938.443559999993,5603.82718,4820.016330000004,6120.762356666666,144.996,133.906,118.737,132.54633333333334,3655.6522,227.032
99% Dark & Pure,India,2025-06-01,2025,6,2,8335.851699999981,4528.934490000002,4740.482549999999,5868.422913333327,166.742,138.256,102.106,135.70133333333334,5417.098160000001,240.178
99% Dark & Pure,New Zealand,2025-06-01,2025,6,2,6581.781699999991,4965.129879999999,7070.750060000009,6205.8872133333325,205.772,220.118,198.844,208.24466666666663,3794.981373333335,158.958
99% Dark & Pure,UK,2025-06-01,2025,6,2,6901.117239999998,4706.136999999998,6110.803540000003,5906.019259999998,133.378,108.474,111.208,117.68666666666667,7593.174920000005,191.514
99% Dark & Pure,USA,2025-06-01,2025,6,2,12326.590329999985,3542.3718499999986,3772.5839699999988,6547.182049999993,211.909,86.278,110.122,136.10299999999998,4206.71596,258.16
After Nines,Australia,2025-06-01,2025,6,2,5225.156819999998,5797.296639999995,8165.154169999982,6395.869209999993,131.037,133.346,214.12,159.501,3306.630760000002,141.436
After Nines,Canada,2025-06-01,2025,6,2,5644.90256666667,7557.514280000006,5090.058270000001,6097.49170555556,143.8226666666667,104.692,87.174,111.89622222222222,4630.724819999999,212.814
After Nines,India,2025-06-01,2025,6,2,6784.154966666668,8771.86781999999,7641.416099999992,7732.479628888884,138.486,167.33,142.592,149.46933333333334,7814.731559999992,209.946
After Nines,New Zealand,2025-06-01,2025,6,2,6839.545540000006,11737.807579999988,5829.917939999998,8135.757019999997,185.624,175.61,123.272,161.50199999999998,5766.640659999996,247.854
After Nines,UK,2025-06-01,2025,6,2,5622.733800000006,7705.442230000007,3134.9398800000026,5487.705303333339,137.00533333333334,141.27533333333335,126.772,135.01755555555556,8004.387480000001,172.494
After Nines,USA,2025-06-01,2025,6,2,5262.107620000003,8557.201599999999,7977.117460000001,7265.475560000002,133.558,164.984,208.836,169.126,6313.097639999996,190.934
Almond Choco,Australia,2025-06-01,2025,6,2,6150.8526200000015,6070.493040000006,6206.367099999997,6142.570920000001,164.732,171.512,136.768,157.67066666666665,5043.105259999999,162.296
Almond Choco,Canada,2025-06-01,2025,6,2,4578.900139999998,5397.888920000005,5789.244500000002,5255.3445200000015,80.78133333333334,109.946,129.08,106.60244444444446,3916.041739999988,116.032
Almond Choco,India,2025-06-01,2025,6,2,6305.116839999996,7956.087179999997,7279.82663999999,7180.343553333328,120.408,145.438,129.732,131.85933333333332,6587.647259999997,245.656
Almond Choco,New Zealand,2025-06-01,2025,6,2,0.0,7110.134540000026,12797.156200000145,6635.763580000057,0.0,168.164,220.712,129.62533333333332,0.0,0.0
Almond Choco,UK,2025-06-01,2025,6,2,7598.170366666671,6327.767106666671,3757.9158666666667,5894.617780000003,135.08199999999994,151.69266666666667,66.212,117.66222222222221,9974.888420000014,189.39533333333333
Almond Choco,USA,2025-06-01,2025,6,2,8787.079809999996,5115.5619000000015,3652.982050000002,5851.874586666666,148.352,114.222,74.978,112.51733333333334,6925.9337600000035,153.762
Baker's Choco Chips,Australia,2025-06-01,2025,6,2,6375.893459999996,6628.408160000004,6160.481110000004,6388.260910000001,176.59733333333335,123.24466666666667,103.57,134.4706666666667,4402.591379999992,156.47566666666668
Baker's Choco Chips,Canada,2025-06-01,2025,6,2,3546.4957800000047,31.53308,8279.026399999968,3952.351753333324,299.892,0.0,388.296,229.396,27.678,0.188
Baker's Choco Chips,India,2025-06-01,2025,6,2,4902.16876,7036.327019999993,3452.848399999996,5130.448059999996,172.744,141.10066666666665,155.587,156.4772222222222,6166.617100000001,200.576
Baker's Choco Chips,New Zealand,2025-06-01,2025,6,2,4798.487079999996,11703.236600000002,7087.2599800000025,7862.994553333334,87.612,218.128,77.759,127.83300000000001,4502.517379999999,165.466
Baker's Choco Chips,UK,2025-06-01,2025,6,2,11136.988820000042,15764.663319999932,4109.891240000006,10337.181126666661,472.108,447.784,281.95,400.614,2267.316840000001,163.614
Baker's Choco Chips,USA,2025-06-01,2025,6,2,7984.045060000006,6981.313900000005,952.6305599999997,5305.99650666667,150.294,88.12866666666666,59.966,99.46288888888888,8581.002180000001,226.012
Caramel Stuffed Bars,Australia,2025-06-01,2025,6,2,6543.102279999996,4294.623020000002,6077.473289999986,5638.399529999995,159.012,75.394,139.672,124.69266666666665,3285.5736600000005,130.892
Caramel Stuffed Bars,Canada,2025-06-01,2025,6,2,4222.669450000001,4583.165330000006,5460.680979999996,4755.505253333335,134.512,129.752,271.27,178.51133333333334,4520.163199999989,242.788
Caramel Stuffed Bars,India,2025-06-01,2025,6,2,6724.322219999999,2058.50786,4656.600059999982,4479.810046666661,299.25,75.124,183.545,185.97299999999998,5220.190819999997,127.154
Caramel Stuffed Bars,New Zealand,2025-06-01,2025,6,2,8694.589340000006,3718.923520000001,2659.8024499999983,5024.438436666668,125.192,58.164,77.405,86.92033333333335,8677.54732666666,231.419
Caramel Stuffed Bars,UK,2025-06-01,2025,6,2,7263.130739999998,9113.428740000016,2919.60948,6432.056320000004,140.508,300.114,108.162,182.928,7849.85557999999,330.448
Caramel Stuffed Bars,USA,2025-06-01,2025,6,2,6432.962340000007,5921.280880000014,4910.655779999996,5754.96633333334,157.474,81.772,209.978,149.74133333333333,4569.7927800000025,168.04
Choco Coated Almonds,Australia,2025-06-01,2025,6,2,5668.250160000002,4733.369159999998,9959.704819999972,6787.108046666657,152.54333333333332,267.412,124.472,181.47577777777778,4601.444179999994,71.3
Choco Coated Almonds,Canada,2025-06-01,2025,6,2,14169.10164666665,9420.166373333333,5203.070180000012,9597.446066666666,766.364,626.6593333333334,317.826,570.2831111111112,6667.511260000001,299.292
Choco Coated Almonds,India,2025-06-01,2025,6,2,7027.1397000000015,6400.949090000004,6580.4556600000005,6669.5148166666695,142.0593333333333,161.91766666666666,137.749,147.242,5763.082059999998,110.63733333333333
Choco Coated Almonds,New Zealand,2025-06-01,2025,6,2,5186.75004,4883.205580000001,4137.42136,4735.792326666667,43.526,44.902,35.655,41.361,6458.383399999998,119.51466666666651
Choco Coated Almonds,UK,2025-06-01,2025,6,2,9016.17216000001,5842.385460000003,7725.666290000002,7528.074636666672,177.7003333333333,150.353,115.191,147.74811111111111,7194.4024399999935,152.81633333333332
Choco Coated Almonds,USA,2025-06-01,2025,6,2,5055.009420000005,3764.064430000003,5878.310810000004,4899.128220000003,75.4,51.826,81.876,69.70066666666666,7705.626639999998,147.59466666666665
Drinking Coco,Australia,2025-06-01,2025,6,2,6256.783040000006,4615.234739999998,8535.808319999996,6469.275366666666,219.343,185.098,248.967,217.80266666666668,4192.02504,271.938
Drinking Coco,Canada,2025-06-01,2025,6,2,5306.102600000006,5611.2077199999985,9084.522739999991,6667.277686666665,190.036,189.526,182.51,187.35733333333334,4737.246779999997,353.118
Drinking Coco,India,2025-06-01,2025,6,2,5268.477420000002,3869.6035400000014,6296.980880000005,5145.020613333337,158.434,127.688,132.34,139.48733333333334,3852.5999800000004,162.782
Drinking Coco,New Zealand,2025-06-01,2025,6,2,2025.5969599999999,1454.5863399999996,13698.787850000068,5726.323716666689,63.322,38.084,121.789,74.39833333333333,5548.537539999994,147.321
Drinking Coco,UK,2025-06-01,2025,6,2,7137.365120000022,5885.676199999996,5813.939139999991,6278.99348666667,179.188,179.316,214.046,190.85,5864.851759999993,161.656
Drinking Coco,USA,2025-06-01,2025,6,2,5175.442959999999,2604.9626600000006,7324.989560000019,5035.131726666673,164.572,75.812,117.8,119.39466666666665,6727.391839999991,276.294
Eclairs,Australia,2025-06-01,2025,6,2,5179.556160000003,6783.88553999999,7163.783470000002,6375.741723333332,83.828,214.582,325.116,207.84199999999998,5687.607819999999,152.332
Eclairs,Canada,2025-06-01,2025,6,2,6223.304059999972,4650.189599999994,6764.751159999992,5879.414939999987,653.73,303.202,152.412,369.78133333333335,1459.7627999999997,72.332
Eclairs,India,2025-06-01,2025,6,2,6833.798620000004,9951.775400000002,7338.425990000003,8041.33333666667,160.756,197.812,166.698,175.08866666666665,8659.690480000008,285.76
Eclairs,New Zealand,2025-06-01,2025,6,2,4865.202330000001,5175.206990000001,11994.523050000029,7344.977456666677,114.292,119.678,171.712,135.22733333333335,5171.9237100000055,190.356
Eclairs,UK,2025-06-01,2025,6,2,5221.345569999998,9476.409350000002,7176.007070000003,7291.253996666667,149.848,267.198,171.838,196.29466666666667,6358.141879999998,153.176
Eclairs,USA,2025-06-01,2025,6,2,6781.023800000009,6624.266279999998,7806.03499000001,7070.441690000006,148.36,129.66,158.476,145.49866666666665,6862.236420000004,289.252
Fruit & Nut Bars,Australia,2025-06-01,2025,6,2,3600.9296999999992,4576.4165,6636.425660000003,4937.923953333334,126.85,201.52,116.935,148.43500000000003,15738.73119999997,260.46
Fruit & Nut Bars,Canada,2025-06-01,2025,6,2,3462.075340000002,5952.909020000001,6748.746400000007,5387.910253333336,124.318,192.092,148.236,154.88199999999998,5134.253959999995,259.572
Fruit & Nut Bars,India,2025-06-01,2025,6,2,4447.625940000003,4987.835280000005,3416.4925799999987,4283.9846000000025,138.582,153.904,61.969,118.15166666666666,4388.657700000005,126.768
Fruit & Nut Bars,New Zealand,2025-06-01,2025,6,2,4771.612480000001,7456.188940000016,5217.656620000001,5815.152680000006,129.448,170.36,107.189,135.66566666666665,7779.50787333332,288.774
Fruit & Nut Bars,UK,2025-06-01,2025,6,2,5554.5694600000015,5694.200060000006,3386.0431200000003,4878.270880000003,142.554,227.04866666666666,81.655,150.4192222222222,14267.837099999979,452.604
Fruit & Nut Bars,USA,2025-06-01,2025,6,2,4811.305580000003,3821.049800000001,5561.487350000014,4731.280910000006,237.844,151.486,117.108,168.81266666666667,8987.128679999978,339.502
Manuka Honey Choco,Australia,2025-06-01,2025,6,2,5633.4175399999995,7702.370339999993,7956.957640000007,7097.58184,133.7833333333333,142.564,390.058,222.1351111111111,7664.292259999994,77.728
Manuka Honey Choco,Canada,2025-06-01,2025,6,2,3889.373880000002,9716.848659999994,5782.434600000002,6462.885713333333,89.53333333333335,221.48,118.548,143.18711111111114,3615.638019999999,123.37
Manuka Honey Choco,India,2025-06-01,2025,6,2,5613.328079999994,5283.6698199999955,3051.3855399999998,4649.461146666663,179.23533333333333,131.33,44.364,118.3097777777778,7554.68702,179.048
Manuka Honey Choco,New Zealand,2025-06-01,2025,6,2,4613.699179999997,6638.442969999993,3365.098550000001,4872.413566666663,133.26,132.832,95.361,120.48433333333332,14604.526280000004,236.132
Manuka Honey Choco,UK,2025-06-01,2025,6,2,5686.968259999999,7044.304140000004,4844.510550000001,5858.594316666668,154.488,190.51866666666666,119.372,154.79288888888888,12609.86898000001,161.412
Manuka Honey Choco,USA,2025-06-01,2025,6,2,5998.06898,5809.51312666667,7878.60472,6562.062275555557,185.79666666666665,101.378,150.496,145.8902222222222,8127.362159999993,169.498
Milk Bars,Australia,2025-06-01,2025,6,2,7749.242260000007,4544.228339999998,8111.015839999979,6801.495479999994,245.872,185.12,139.352,190.1146666666667,14462.479199999994,219.968
Milk Bars,Canada,2025-06-01,2025,6,2,4835.438500000001,6543.14722,9384.64358,6921.076433333333,137.776,148.81,399.594,228.7266666666667,6298.121960000006,182.018
Milk Bars,India,2025-06-01,2025,6,2,3180.4514800000065,8448.212500000009,26.9348,3885.1995933333387,94.75,736.656,0.566,277.324,52.7145,0.044
Milk Bars,New Zealand,2025-06-01,2025,6,2,5678.790039999999,3778.3061999999986,10050.072120000015,6502.389453333338,167.07,111.302,253.04,177.13733333333334,11129.479300000008,167.772
Milk Bars,UK,2025-06-01,2025,6,2,7658.51158000001,4413.373280000001,11830.74022000005,7967.541693333354,237.428,145.582,605.01,329.34,5013.451100000001,113.754
Milk Bars,USA,2025-06-01,2025,6,2,9598.936800000014,7322.671020000006,5411.010100000003,7444.205973333341,221.972,124.704,191.696,179.4573333333333,10887.922800000024,173.266
Mint Chip Choco,Australia,2025-06-01,2025,6,2,7505.582320000001,4218.327570000001,4076.1892399999997,5266.699710000001,199.988,132.222,95.268,142.49266666666668,5295.813759999997,157.038
Mint Chip Choco,Canada,2025-06-01,2025,6,2,4501.370753333336,4946.396360000006,3584.4427400000022,4344.069951111115,194.83,249.062,70.546,171.47933333333333,4299.477999999998,213.076
Mint Chip Choco,India,2025-06-01,2025,6,2,6329.661519999999,5382.380429999999,8410.629799999993,6707.557249999997,158.431,152.982,173.76,161.72433333333333,9386.749969999992,271.202
Mint Chip Choco,New Zealand,2025-06-01,2025,6,2,7818.286479999996,4962.117859999999,7004.016509999991,6594.806949999996,178.392,205.389,141.511,175.0973333333333,12678.228560000001,342.843
Mint Chip Choco,UK,2025-06-01,2025,6,2,5420.947760000003,4490.816959999996,2887.2992600000007,4266.35466,188.134,188.386,66.656,147.72533333333334,8103.6018999999915,164.74
Mint Chip Choco,USA,2025-06-01,2025,6,2,6462.812369999993,3183.8855600000006,6324.085689999996,5323.594539999997,168.546,112.194,114.879,131.87300000000002,6900.389539999996,121.35
Orange Choco,Australia,2025-06-01,2025,6,2,5594.046580000001,6898.459770000001,12848.771459999964,8447.092603333322,100.176,249.888,283.936,211.33333333333334,5244.000459999998,250.688
Orange Choco,Canada,2025-06-01,2025,6,2,7224.534519999994,7739.879260000007,6621.448960000005,7195.287580000001,142.8,215.498,178.425,178.90766666666664,9605.374759999995,454.634
Orange Choco,India,2025-06-01,2025,6,2,4722.4055399999925,3040.4208200000003,3276.5098200000084,3679.7787266666674,216.732,132.36866666666668,119.559,156.2198888888889,9805.95804,194.046
Orange Choco,New Zealand,2025-06-01,2025,6,2,7219.520820000004,4828.333520000003,4921.427239999999,5656.427193333336,222.483,160.348,131.149,171.32666666666668,8113.213673333358,179.864
Orange Choco,UK,2025-06-01,2025,6,2,5381.287620000002,7236.077200000016,3929.901560000004,5515.755460000008,153.428,233.95599999999988,86.854,158.0793333333333,8507.940840000005,273.916
Orange Choco,USA,2025-06-01,2025,6,2,9458.490700000002,4117.406120000003,4510.438950000018,6028.778590000008,323.87,104.994,125.16,184.67466666666667,7643.072380000004,228.644
Organic Choco Syrup,Australia,2025-06-01,2025,6,2,6092.247219999997,3842.86548,4935.900890000002,4957.004529999999,199.236,96.014,152.424,149.22466666666665,3519.5118999999977,174.738
Organic Choco Syrup,Canada,2025-06-01,2025,6,2,2950.8338799999997,4771.8252,7041.316819999982,4921.325299999994,83.506,124.662,168.597,125.58833333333332,2156.8986,109.52
Organic Choco Syrup,India,2025-06-01,2025,6,2,9822.900439999998,5602.927059999999,9622.845609999953,8349.557703333316,144.721,100.292,81.679,108.89733333333334,5462.267860000001,168.282
Organic Choco Syrup,New Zealand,2025-06-01,2025,6,2,5360.53234,2807.88344,5661.603980000005,4610.006586666668,217.78,68.38,193.825,159.995,2686.355626666667,91.08
Organic Choco Syrup,UK,2025-06-01,2025,6,2,4529.0612599999995,3730.91928,5775.851520000001,4678.610686666667,131.549,155.108,153.359,146.672,5416.128660000003,120.19
Organic Choco Syrup,USA,2025-06-01,2025,6,2,8170.092900000009,4597.342660000001,6927.128799999998,6564.8547866666695,163.102,95.546,112.154,123.60066666666667,2986.7973200000006,124.326
Peanut Butter Cubes,Australia,2025-06-01,2025,6,2,6302.650240000008,9728.115480000006,10651.976800000013,8894.247506666676,88.606,165.746,189.194,147.84866666666667,6059.190700000003,216.574
Peanut Butter Cubes,Canada,2025-06-01,2025,6,2,8165.884460000022,10223.056920000045,9026.73733000002,9138.559570000029,114.726,169.07,158.067,147.28766666666667,11240.56500000002,362.486
Peanut Butter Cubes,India,2025-06-01,2025,6,2,7514.256099999998,5243.593200000002,10623.631450000012,7793.826916666671,109.554,208.532,147.008,155.03133333333335,7133.566999999999,219.892
Peanut Butter Cubes,New Zealand,2025-06-01,2025,6,2,3853.2560800000033,3250.3942000000006,4964.070140000005,4022.573473333336,121.094,99.194,290.708,170.33200000000002,6030.159979999996,214.628
Peanut Butter Cubes,UK,2025-06-01,2025,6,2,7540.105200000004,6858.785740000001,6475.957839999993,6958.282926666667,121.054,187.152,154.528,154.24466666666663,6909.402440000001,205.21
Peanut Butter Cubes,USA,2025-06-01,2025,6,2,6058.662450000009,6383.899900000002,3669.3697399999965,5370.644030000002,131.176,88.818,131.628,117.20733333333332,7991.309860000001,324.338
Raspberry Choco,Australia,2025-06-01,2025,6,2,7680.030419999993,7770.881939999986,6682.5548799999915,7377.822413333323,137.22,126.74,166.878,143.61266666666666,5533.790539999998,140.222
Raspberry Choco,Canada,2025-06-01,2025,6,2,5281.185059999999,6515.359599999999,5709.493680000003,5835.346113333334,131.864,136.304,144.787,137.65166666666667,6825.626700000006,200.63
Raspberry Choco,India,2025-06-01,2025,6,2,7829.617893333322,6615.974719999994,3587.32793000001,6010.973514444442,164.328,110.794,57.445,110.85566666666666,12762.534920000027,245.566
Raspberry Choco,New Zealand,2025-06-01,2025,6,2,6887.2475999999915,7029.912559999995,5882.533799999998,6599.897986666662,431.03,235.618,142.504,269.71733333333333,5477.210179999999,115.88
Raspberry Choco,UK,2025-06-01,2025,6,2,5465.455639999997,5600.974933333338,2089.208120000002,4385.212897777779,122.266,190.81033333333335,91.906,134.99411111111112,8369.586220000005,144.14533333333335
Raspberry Choco,USA,2025-06-01,2025,6,2,7831.745259999993,21773.191400000003,6018.298889999997,11874.411849999999,119.257,247.239,221.38633333333334,195.9607777777778,6972.399279999999,118.614
Smooth Sliky Salty,Australia,2025-06-01,2025,6,2,12790.573179999888,0.0,8244.275439999981,7011.616206666623,297.552,0.0,126.992,141.51466666666667,72.18731999999999,0.0
Smooth Sliky Salty,Canada,2025-06-01,2025,6,2,7164.093320000014,3152.413700000003,16173.121069999956,8829.87602999999,166.486,134.886,474.52,258.6306666666666,5229.890180000002,82.598
Smooth Sliky Salty,India,2025-06-01,2025,6,2,9367.537720000006,17517.268939999998,3329.352060000005,10071.386240000002,126.564,173.658,102.482,134.23466666666664,6689.806640000005,60.468
Smooth Sliky Salty,New Zealand,2025-06-01,2025,6,2,9120.707520000002,3555.6465400000043,10717.109119999996,7797.821059999999,125.258,361.613,175.074,220.64833333333334,5355.574120000001,83.112
Smooth Sliky Salty,UK,2025-06-01,2025,6,2,15915.906979999954,4448.717860000007,15613.976959999936,11992.867266666632,205.6,131.726,301.758,213.028,4666.783040000001,201.794
Smooth Sliky Salty,USA,2025-06-01,2025,6,2,15078.762619999996,4776.457940000003,11569.846359999987,10475.02230666666,214.67,162.282,287.35,221.434,3561.9491399999997,94.644
Spicy Special Slims,Australia,2025-06-01,2025,6,2,7003.157059999996,8006.494420000001,5536.575539999999,6848.74234,187.864,221.88,253.319,221.021,8541.73495333333,257.806
Spicy Special Slims,Canada,2025-06-01,2025,6,2,4717.996300000001,10224.342959999994,8003.6885000000075,7648.6759200000015,199.65,245.918,98.592,181.38666666666666,4084.354259999994,217.002
Spicy Special Slims,India,2025-06-01,2025,6,2,7886.360680000014,11278.288319999954,10108.11145999997,9757.58681999998,200.418,594.364,142.672,312.48466666666667,11225.642040000015,221.326
Spicy Special Slims,New Zealand,2025-06-01,2025,6,2,5156.458380000002,6325.090739999999,6091.551883333329,5857.700334444443,100.574,96.718,61.018,86.10333333333334,7746.828306666667,224.6973333333333
Spicy Special Slims,UK,2025-06-01,2025,6,2,7142.226660000014,5835.964080000001,4964.674440000001,5980.955060000005,142.562,214.618,136.297,164.49233333333333,6653.456139999994,155.782
Spicy Special Slims,USA,2025-06-01,2025,6,2,6036.92076,4258.84234,3334.247680000002,4543.336926666668,61.758,139.336,186.344,129.146,6350.172460000008,211.846
White Choc,Australia,2025-06-01,2025,6,2,6131.703419999999,3878.9564400000013,6634.349339999998,5548.336399999999,151.784,180.968,132.842,155.198,4766.912580000001,202.63
White Choc,Canada,2025-06-01,2025,6,2,3052.2528400000015,6101.489980000004,6716.949439999996,5290.230753333333,79.434,195.86,120.886,132.05999999999997,2926.63974,157.998
White Choc,India,2025-06-01,2025,6,2,4913.0068200000005,5646.482759999998,8124.848599999991,6228.112726666664,112.274,163.74,122.632,132.882,8154.947939999997,260.998
White Choc,New Zealand,2025-06-01,2025,6,2,4936.666240000003,5931.127960000002,7470.5160600000045,6112.77008666667,111.828,134.766,138.284,128.29266666666663,11134.841493333328,330.971
White Choc,UK,2025-06-01,2025,6,2,6552.774500000005,6239.678340000001,5925.929520000003,6239.46078666667,116.016,196.09,100.544,137.55,10580.464499999995,394.708
